Case ID,Activity,Resource,Start Timestamp,Complete Timestamp,Variant,Variant index,elementId,fixedCost,processId,resourceCost,resourceId
15,CONFIGURE SEGREGATION SYSTEM,Default Resource-000009,2024-12-03 10:02:34.000,2024-12-03 10:02:35.000,Variant 2,2,sid-8F4C7578-6164-4D7D-908C-ECF975D28B51,1.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
15,CONFIGURE PREPARATION SYSTEM,Default Resource-000010,2024-12-03 10:02:35.000,2024-12-03 10:02:36.000,Variant 2,2,sid-BEE0654E-2332-4091-84F7-4AC8647BFDC1,1.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
15,CONFIGURE INGESTION SYSTEM,Default Resource-000001,2024-12-03 10:02:36.000,2024-12-03 10:02:37.000,Variant 2,2,sid-EA3E4682-F6C1-40E9-ABD2-86D58B43D3DA,1.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
15,END,,2024-12-03 10:02:37.000,2024-12-03 10:02:37.000,Variant 2,2,sid-1FA22A38-811D-41F7-8403-CF8AAFF96E33,,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,,
38,START,,2024-12-03 10:06:20.000,2024-12-03 10:06:20.000,Variant 1,1,sid-928C0280-FDB6-4CD1-A4FF-F4093C4CEF2A,,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,,
38,END,,2024-12-03 10:06:20.000,2024-12-03 10:06:20.000,Variant 1,1,sid-1FA22A38-811D-41F7-8403-CF8AAFF96E33,,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,,
59,START,,2024-12-03 10:09:50.000,2024-12-03 10:09:50.000,Variant 10,10,sid-928C0280-FDB6-4CD1-A4FF-F4093C4CEF2A,,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,,
59,CHECK DATA BALANCING,Default Resource-000009,2024-12-03 10:09:50.000,2024-12-03 10:09:51.000,Variant 10,10,sid-308416DF-AA11-43EE-B16E-DF606358CB04,1.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
59,CHECK COVERAGE,Default Resource-000010,2024-12-03 10:09:51.000,2024-12-03 10:09:52.000,Variant 10,10,sid-E02895A2-0A14-40F4-AE6F-F61394877DE1,1.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
59,SET # ITERATIONS,Default Resource-000001,2024-12-03 10:09:52.000,2024-12-03 10:09:53.000,Variant 10,10,sid-27C05051-DBFA-4E49-A15A-9D01F134FB56,1.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
59,CHECK LEARNING PLOT,Default Resource-000002,2024-12-03 10:09:53.000,2024-12-03 10:09:54.000,Variant 10,10,sid-47B8CCDD-4D14-4D40-A269-0461E13F5EBD,1.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
59,CHECK VALIDATION RESULTS,Default Resource-000003,2024-12-03 10:09:54.000,2024-12-03 10:09:55.000,Variant 10,10,sid-DD2F8231-BA75-4FB4-B954-27D79C834165,1.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
59,SET # ITERATIONS,Default Resource-000004,2024-12-03 10:09:55.000,2024-12-03 10:09:56.000,Variant 10,10,sid-27C05051-DBFA-4E49-A15A-9D01F134FB56,1.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
59,CHECK LEARNING PLOT,Default Resource-000005,2024-12-03 10:09:56.000,2024-12-03 10:09:57.000,Variant 10,10,sid-47B8CCDD-4D14-4D40-A269-0461E13F5EBD,1.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
59,CHECK VALIDATION RESULTS,Default Resource-000006,2024-12-03 10:09:57.000,2024-12-03 10:09:58.000,Variant 10,10,sid-DD2F8231-BA75-4FB4-B954-27D79C834165,1.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
59,SET # ITERATIONS,Default Resource-000007,2024-12-03 10:09:58.000,2024-12-03 10:09:59.000,Variant 10,10,sid-27C05051-DBFA-4E49-A15A-9D01F134FB56,1.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
59,CHECK LEARNING PLOT,Default Resource-000008,2024-12-03 10:09:59.000,2024-12-03 10:10:00.000,Variant 10,10,sid-47B8CCDD-4D14-4D40-A269-0461E13F5EBD,1.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
59,CHECK LEARNING PLOT,Default Resource-000009,2024-12-03 10:10:00.000,2024-12-03 10:10:01.000,Variant 10,10,sid-47B8CCDD-4D14-4D40-A269-0461E13F5EBD,1.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
59,CHECK VALIDATION RESULTS,Default Resource-000010,2024-12-03 10:10:01.000,2024-12-03 10:10:02.000,Variant 10,10,sid-DD2F8231-BA75-4FB4-B954-27D79C834165,1.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
59,SET # ITERATIONS,Default Resource-000001,2024-12-03 10:10:02.000,2024-12-03 10:10:03.000,Variant 10,10,sid-27C05051-DBFA-4E49-A15A-9D01F134FB56,1.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
59,CHECK VALIDATION RESULTS,Default Resource-000002,2024-12-03 10:10:03.000,2024-12-03 10:10:04.000,Variant 10,10,sid-DD2F8231-BA75-4FB4-B954-27D79C834165,1.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
59,CHECK TEST RESULTS,Default Resource-000003,2024-12-03 10:10:04.000,2024-12-03 10:10:05.000,Variant 10,10,sid-EF6B5F69-4CE2-48FA-A463-C281F7866079,1.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
59,CONFIGURE CLIENT-SIDE SYSTEM,Default Resource-000004,2024-12-03 10:10:05.000,2024-12-03 10:10:06.000,Variant 10,10,sid-7CE7240F-79B7-4EF6-A885-2EDC52CF7F6B,1.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
59,CONFIGURE EVALUATION SYSTEM,Default Resource-000005,2024-12-03 10:10:06.000,2024-12-03 10:10:07.000,Variant 10,10,sid-9CDA04EF-819F-4593-9B2E-8ACE8584CE86,1.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
59,CONFIGURE PRODUCTION SYSTEM,Default Resource-000006,2024-12-03 10:10:07.000,2024-12-03 10:10:08.000,Variant 10,10,sid-341FBA69-1F2E-4532-8D10-4FB8DC4F965D,1.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
59,CONFIGURE DEVELOPMENT SYSTEM,Default Resource-000007,2024-12-03 10:10:08.000,2024-12-03 10:10:09.000,Variant 10,10,sid-2289C30D-0EC7-4B7A-B7FD-E81788B54DAC,1.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
59,CONFIGURE SEGREGATION SYSTEM,Default Resource-000008,2024-12-03 10:10:09.000,2024-12-03 10:10:10.000,Variant 10,10,sid-8F4C7578-6164-4D7D-908C-ECF975D28B51,1.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
59,CONFIGURE PREPARATION SYSTEM,Default Resource-000009,2024-12-03 10:10:10.000,2024-12-03 10:10:11.000,Variant 10,10,sid-BEE0654E-2332-4091-84F7-4AC8647BFDC1,1.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
59,CONFIGURE INGESTION SYSTEM,Default Resource-000010,2024-12-03 10:10:11.000,2024-12-03 10:10:12.000,Variant 10,10,sid-EA3E4682-F6C1-40E9-ABD2-86D58B43D3DA,1.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
59,END,,2024-12-03 10:10:12.000,2024-12-03 10:10:12.000,Variant 10,10,sid-1FA22A38-811D-41F7-8403-CF8AAFF96E33,,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,,
16,START,,2024-12-03 10:02:40.000,2024-12-03 10:02:40.000,Variant 1,1,sid-928C0280-FDB6-4CD1-A4FF-F4093C4CEF2A,,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,,
16,END,,2024-12-03 10:02:40.000,2024-12-03 10:02:40.000,Variant 1,1,sid-1FA22A38-811D-41F7-8403-CF8AAFF96E33,,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,,
2,START,,2024-12-03 10:00:20.000,2024-12-03 10:00:20.000,Variant 3,3,sid-928C0280-FDB6-4CD1-A4FF-F4093C4CEF2A,,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,,
2,EVALUATE CLASSIFIER,Default Resource-000001,2024-12-03 10:00:20.000,2024-12-03 10:00:21.000,Variant 3,3,sid-BF16B895-0C1B-42AB-9FA0-08154BC7AB35,1.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
2,END,,2024-12-03 10:00:21.000,2024-12-03 10:00:21.000,Variant 3,3,sid-1FA22A38-811D-41F7-8403-CF8AAFF96E33,,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,,
39,START,,2024-12-03 10:06:30.000,2024-12-03 10:06:30.000,Variant 1,1,sid-928C0280-FDB6-4CD1-A4FF-F4093C4CEF2A,,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,,
39,END,,2024-12-03 10:06:30.000,2024-12-03 10:06:30.000,Variant 1,1,sid-1FA22A38-811D-41F7-8403-CF8AAFF96E33,,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,,
17,START,,2024-12-03 10:02:50.000,2024-12-03 10:02:50.000,Variant 2,2,sid-928C0280-FDB6-4CD1-A4FF-F4093C4CEF2A,,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,,
17,CONFIGURE CLIENT-SIDE SYSTEM,Default Resource-000002,2024-12-03 10:02:50.000,2024-12-03 10:02:51.000,Variant 2,2,sid-7CE7240F-79B7-4EF6-A885-2EDC52CF7F6B,1.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
17,CONFIGURE EVALUATION SYSTEM,Default Resource-000003,2024-12-03 10:02:51.000,2024-12-03 10:02:52.000,Variant 2,2,sid-9CDA04EF-819F-4593-9B2E-8ACE8584CE86,1.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
17,CONFIGURE PRODUCTION SYSTEM,Default Resource-000004,2024-12-03 10:02:52.000,2024-12-03 10:02:53.000,Variant 2,2,sid-341FBA69-1F2E-4532-8D10-4FB8DC4F965D,1.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
17,CONFIGURE DEVELOPMENT SYSTEM,Default Resource-000005,2024-12-03 10:02:53.000,2024-12-03 10:02:54.000,Variant 2,2,sid-2289C30D-0EC7-4B7A-B7FD-E81788B54DAC,1.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
17,CONFIGURE SEGREGATION SYSTEM,Default Resource-000006,2024-12-03 10:02:54.000,2024-12-03 10:02:55.000,Variant 2,2,sid-8F4C7578-6164-4D7D-908C-ECF975D28B51,1.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
17,CONFIGURE PREPARATION SYSTEM,Default Resource-000007,2024-12-03 10:02:55.000,2024-12-03 10:02:56.000,Variant 2,2,sid-BEE0654E-2332-4091-84F7-4AC8647BFDC1,1.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
17,CONFIGURE INGESTION SYSTEM,Default Resource-000008,2024-12-03 10:02:56.000,2024-12-03 10:02:57.000,Variant 2,2,sid-EA3E4682-F6C1-40E9-ABD2-86D58B43D3DA,1.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
17,END,,2024-12-03 10:02:57.000,2024-12-03 10:02:57.000,Variant 2,2,sid-1FA22A38-811D-41F7-8403-CF8AAFF96E33,,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,,
19,START,,2024-12-03 10:03:10.000,2024-12-03 10:03:10.000,Variant 1,1,sid-928C0280-FDB6-4CD1-A4FF-F4093C4CEF2A,,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,,
19,END,,2024-12-03 10:03:10.000,2024-12-03 10:03:10.000,Variant 1,1,sid-1FA22A38-811D-41F7-8403-CF8AAFF96E33,,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,,
1,START,,2024-12-03 10:00:10.000,2024-12-03 10:00:10.000,Variant 1,1,sid-928C0280-FDB6-4CD1-A4FF-F4093C4CEF2A,,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,,
1,END,,2024-12-03 10:00:10.000,2024-12-03 10:00:10.000,Variant 1,1,sid-1FA22A38-811D-41F7-8403-CF8AAFF96E33,,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,,
18,START,,2024-12-03 10:03:00.000,2024-12-03 10:03:00.000,Variant 2,2,sid-928C0280-FDB6-4CD1-A4FF-F4093C4CEF2A,,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,,
18,CONFIGURE CLIENT-SIDE SYSTEM,Default Resource-000009,2024-12-03 10:03:00.000,2024-12-03 10:03:01.000,Variant 2,2,sid-7CE7240F-79B7-4EF6-A885-2EDC52CF7F6B,1.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
18,CONFIGURE EVALUATION SYSTEM,Default Resource-000010,2024-12-03 10:03:01.000,2024-12-03 10:03:02.000,Variant 2,2,sid-9CDA04EF-819F-4593-9B2E-8ACE8584CE86,1.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
18,CONFIGURE PRODUCTION SYSTEM,Default Resource-000001,2024-12-03 10:03:02.000,2024-12-03 10:03:03.000,Variant 2,2,sid-341FBA69-1F2E-4532-8D10-4FB8DC4F965D,1.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
18,CONFIGURE DEVELOPMENT SYSTEM,Default Resource-000002,2024-12-03 10:03:03.000,2024-12-03 10:03:04.000,Variant 2,2,sid-2289C30D-0EC7-4B7A-B7FD-E81788B54DAC,1.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
18,CONFIGURE SEGREGATION SYSTEM,Default Resource-000003,2024-12-03 10:03:04.000,2024-12-03 10:03:05.000,Variant 2,2,sid-8F4C7578-6164-4D7D-908C-ECF975D28B51,1.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
18,CONFIGURE PREPARATION SYSTEM,Default Resource-000004,2024-12-03 10:03:05.000,2024-12-03 10:03:06.000,Variant 2,2,sid-BEE0654E-2332-4091-84F7-4AC8647BFDC1,1.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
18,CONFIGURE INGESTION SYSTEM,Default Resource-000005,2024-12-03 10:03:06.000,2024-12-03 10:03:07.000,Variant 2,2,sid-EA3E4682-F6C1-40E9-ABD2-86D58B43D3DA,1.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
18,END,,2024-12-03 10:03:07.000,2024-12-03 10:03:07.000,Variant 2,2,sid-1FA22A38-811D-41F7-8403-CF8AAFF96E33,,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,,
79,START,,2024-12-03 10:13:10.000,2024-12-03 10:13:10.000,Variant 1,1,sid-928C0280-FDB6-4CD1-A4FF-F4093C4CEF2A,,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,,
79,END,,2024-12-03 10:13:10.000,2024-12-03 10:13:10.000,Variant 1,1,sid-1FA22A38-811D-41F7-8403-CF8AAFF96E33,,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,,
57,START,,2024-12-03 10:09:30.000,2024-12-03 10:09:30.000,Variant 2,2,sid-928C0280-FDB6-4CD1-A4FF-F4093C4CEF2A,,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,,
57,CONFIGURE CLIENT-SIDE SYSTEM,Default Resource-000005,2024-12-03 10:09:30.000,2024-12-03 10:09:31.000,Variant 2,2,sid-7CE7240F-79B7-4EF6-A885-2EDC52CF7F6B,1.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
57,CONFIGURE EVALUATION SYSTEM,Default Resource-000006,2024-12-03 10:09:31.000,2024-12-03 10:09:32.000,Variant 2,2,sid-9CDA04EF-819F-4593-9B2E-8ACE8584CE86,1.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
57,CONFIGURE PRODUCTION SYSTEM,Default Resource-000007,2024-12-03 10:09:32.000,2024-12-03 10:09:33.000,Variant 2,2,sid-341FBA69-1F2E-4532-8D10-4FB8DC4F965D,1.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
57,CONFIGURE DEVELOPMENT SYSTEM,Default Resource-000008,2024-12-03 10:09:33.000,2024-12-03 10:09:34.000,Variant 2,2,sid-2289C30D-0EC7-4B7A-B7FD-E81788B54DAC,1.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
57,CONFIGURE SEGREGATION SYSTEM,Default Resource-000009,2024-12-03 10:09:34.000,2024-12-03 10:09:35.000,Variant 2,2,sid-8F4C7578-6164-4D7D-908C-ECF975D28B51,1.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
57,CONFIGURE PREPARATION SYSTEM,Default Resource-000010,2024-12-03 10:09:35.000,2024-12-03 10:09:36.000,Variant 2,2,sid-BEE0654E-2332-4091-84F7-4AC8647BFDC1,1.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
57,CONFIGURE INGESTION SYSTEM,Default Resource-000001,2024-12-03 10:09:36.000,2024-12-03 10:09:37.000,Variant 2,2,sid-EA3E4682-F6C1-40E9-ABD2-86D58B43D3DA,1.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
57,END,,2024-12-03 10:09:37.000,2024-12-03 10:09:37.000,Variant 2,2,sid-1FA22A38-811D-41F7-8403-CF8AAFF96E33,,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,,
99,START,,2024-12-03 10:16:30.000,2024-12-03 10:16:30.000,Variant 7,7,sid-928C0280-FDB6-4CD1-A4FF-F4093C4CEF2A,,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,,
99,CHECK DATA BALANCING,Default Resource-000010,2024-12-03 10:16:30.000,2024-12-03 10:16:31.000,Variant 7,7,sid-308416DF-AA11-43EE-B16E-DF606358CB04,1.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
99,CHECK COVERAGE,Default Resource-000001,2024-12-03 10:16:31.000,2024-12-03 10:16:32.000,Variant 7,7,sid-E02895A2-0A14-40F4-AE6F-F61394877DE1,1.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
99,CONFIGURE CLIENT-SIDE SYSTEM,Default Resource-000002,2024-12-03 10:16:32.000,2024-12-03 10:16:33.000,Variant 7,7,sid-7CE7240F-79B7-4EF6-A885-2EDC52CF7F6B,1.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
99,CONFIGURE EVALUATION SYSTEM,Default Resource-000003,2024-12-03 10:16:33.000,2024-12-03 10:16:34.000,Variant 7,7,sid-9CDA04EF-819F-4593-9B2E-8ACE8584CE86,1.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
99,CONFIGURE PRODUCTION SYSTEM,Default Resource-000004,2024-12-03 10:16:34.000,2024-12-03 10:16:35.000,Variant 7,7,sid-341FBA69-1F2E-4532-8D10-4FB8DC4F965D,1.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
99,CONFIGURE DEVELOPMENT SYSTEM,Default Resource-000005,2024-12-03 10:16:35.000,2024-12-03 10:16:36.000,Variant 7,7,sid-2289C30D-0EC7-4B7A-B7FD-E81788B54DAC,1.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
99,CONFIGURE SEGREGATION SYSTEM,Default Resource-000006,2024-12-03 10:16:36.000,2024-12-03 10:16:37.000,Variant 7,7,sid-8F4C7578-6164-4D7D-908C-ECF975D28B51,1.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
99,CONFIGURE PREPARATION SYSTEM,Default Resource-000007,2024-12-03 10:16:37.000,2024-12-03 10:16:38.000,Variant 7,7,sid-BEE0654E-2332-4091-84F7-4AC8647BFDC1,1.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
99,CONFIGURE INGESTION SYSTEM,Default Resource-000008,2024-12-03 10:16:38.000,2024-12-03 10:16:39.000,Variant 7,7,sid-EA3E4682-F6C1-40E9-ABD2-86D58B43D3DA,1.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
99,END,,2024-12-03 10:16:39.000,2024-12-03 10:16:39.000,Variant 7,7,sid-1FA22A38-811D-41F7-8403-CF8AAFF96E33,,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,,
35,START,,2024-12-03 10:05:50.000,2024-12-03 10:05:50.000,Variant 11,11,sid-928C0280-FDB6-4CD1-A4FF-F4093C4CEF2A,,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,,
35,CHECK DATA BALANCING,Default Resource-000007,2024-12-03 10:05:50.000,2024-12-03 10:05:51.000,Variant 11,11,sid-308416DF-AA11-43EE-B16E-DF606358CB04,1.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
35,CHECK COVERAGE,Default Resource-000008,2024-12-03 10:05:51.000,2024-12-03 10:05:52.000,Variant 11,11,sid-E02895A2-0A14-40F4-AE6F-F61394877DE1,1.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
35,SET # ITERATIONS,Default Resource-000009,2024-12-03 10:05:52.000,2024-12-03 10:05:53.000,Variant 11,11,sid-27C05051-DBFA-4E49-A15A-9D01F134FB56,1.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
35,CHECK LEARNING PLOT,Default Resource-000010,2024-12-03 10:05:53.000,2024-12-03 10:05:54.000,Variant 11,11,sid-47B8CCDD-4D14-4D40-A269-0461E13F5EBD,1.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
35,CHECK LEARNING PLOT,Default Resource-000001,2024-12-03 10:05:54.000,2024-12-03 10:05:55.000,Variant 11,11,sid-47B8CCDD-4D14-4D40-A269-0461E13F5EBD,1.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
35,CHECK VALIDATION RESULTS,Default Resource-000002,2024-12-03 10:05:55.000,2024-12-03 10:05:56.000,Variant 11,11,sid-DD2F8231-BA75-4FB4-B954-27D79C834165,1.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
35,SET # ITERATIONS,Default Resource-000003,2024-12-03 10:05:56.000,2024-12-03 10:05:57.000,Variant 11,11,sid-27C05051-DBFA-4E49-A15A-9D01F134FB56,1.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
35,CHECK VALIDATION RESULTS,Default Resource-000004,2024-12-03 10:05:57.000,2024-12-03 10:05:58.000,Variant 11,11,sid-DD2F8231-BA75-4FB4-B954-27D79C834165,1.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
35,CHECK TEST RESULTS,Default Resource-000005,2024-12-03 10:05:58.000,2024-12-03 10:05:59.000,Variant 11,11,sid-EF6B5F69-4CE2-48FA-A463-C281F7866079,1.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
35,CONFIGURE CLIENT-SIDE SYSTEM,Default Resource-000006,2024-12-03 10:05:59.000,2024-12-03 10:06:00.000,Variant 11,11,sid-7CE7240F-79B7-4EF6-A885-2EDC52CF7F6B,1.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
35,CONFIGURE EVALUATION SYSTEM,Default Resource-000008,2024-12-03 10:06:00.000,2024-12-03 10:06:01.000,Variant 11,11,sid-9CDA04EF-819F-4593-9B2E-8ACE8584CE86,1.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
35,CONFIGURE PRODUCTION SYSTEM,Default Resource-000010,2024-12-03 10:06:01.000,2024-12-03 10:06:02.000,Variant 11,11,sid-341FBA69-1F2E-4532-8D10-4FB8DC4F965D,1.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
35,CONFIGURE DEVELOPMENT SYSTEM,Default Resource-000002,2024-12-03 10:06:02.000,2024-12-03 10:06:03.000,Variant 11,11,sid-2289C30D-0EC7-4B7A-B7FD-E81788B54DAC,1.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
35,CONFIGURE SEGREGATION SYSTEM,Default Resource-000004,2024-12-03 10:06:03.000,2024-12-03 10:06:04.000,Variant 11,11,sid-8F4C7578-6164-4D7D-908C-ECF975D28B51,1.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
