Case ID,Activity,Resource,Start Timestamp,Complete Timestamp,Variant,Variant index,elementId,fixedCost,processId,resourceCost,resourceId
34,CONFIGURE INGESTION SYSTEM,Default Resource-000006,03/12/2024 10:05,03/12/2024 10:05,Variant 5,5,sid-EA3E4682-F6C1-40E9-ABD2-86D58B43D3DA,10.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
34,END,,03/12/2024 10:05,03/12/2024 10:05,Variant 5,5,sid-1FA22A38-811D-41F7-8403-CF8AAFF96E33,,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,,
35,START,,03/12/2024 10:05,03/12/2024 10:05,Variant 11,11,sid-928C0280-FDB6-4CD1-A4FF-F4093C4CEF2A,,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,,
35,CHECK DATA BALANCING,Default Resource-000007,03/12/2024 10:05,03/12/2024 10:05,Variant 11,11,sid-308416DF-AA11-43EE-B16E-DF606358CB04,10.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
35,CHECK COVERAGE,Default Resource-000008,03/12/2024 10:05,03/12/2024 10:05,Variant 11,11,sid-E02895A2-0A14-40F4-AE6F-F61394877DE1,10.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
35,CHECK VALIDATION RESULTS,Default Resource-000004,03/12/2024 10:05,03/12/2024 10:05,Variant 11,11,sid-DD2F8231-BA75-4FB4-B954-27D79C834165,10.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
35,CHECK TEST RESULTS,Default Resource-000005,03/12/2024 10:05,03/12/2024 10:05,Variant 11,11,sid-EF6B5F69-4CE2-48FA-A463-C281F7866079,10.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
35,CONFIGURE CLIENT-SIDE SYSTEM,Default Resource-000006,03/12/2024 10:05,03/12/2024 10:06,Variant 11,11,sid-7CE7240F-79B7-4EF6-A885-2EDC52CF7F6B,10.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
35,CONFIGURE EVALUATION SYSTEM,Default Resource-000008,03/12/2024 10:06,03/12/2024 10:06,Variant 11,11,sid-9CDA04EF-819F-4593-9B2E-8ACE8584CE86,10.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
35,CONFIGURE PRODUCTION SYSTEM,Default Resource-000010,03/12/2024 10:06,03/12/2024 10:06,Variant 11,11,sid-341FBA69-1F2E-4532-8D10-4FB8DC4F965D,10.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
35,CONFIGURE DEVELOPMENT SYSTEM,Default Resource-000002,03/12/2024 10:06,03/12/2024 10:06,Variant 11,11,sid-2289C30D-0EC7-4B7A-B7FD-E81788B54DAC,10.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
35,CONFIGURE SEGREGATION SYSTEM,Default Resource-000004,03/12/2024 10:06,03/12/2024 10:06,Variant 11,11,sid-8F4C7578-6164-4D7D-908C-ECF975D28B51,10.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
35,CONFIGURE PREPARATION SYSTEM,Default Resource-000006,03/12/2024 10:06,03/12/2024 10:06,Variant 11,11,sid-BEE0654E-2332-4091-84F7-4AC8647BFDC1,10.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
35,CONFIGURE INGESTION SYSTEM,Default Resource-000008,03/12/2024 10:06,03/12/2024 10:06,Variant 11,11,sid-EA3E4682-F6C1-40E9-ABD2-86D58B43D3DA,10.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
35,END,,03/12/2024 10:06,03/12/2024 10:06,Variant 11,11,sid-1FA22A38-811D-41F7-8403-CF8AAFF96E33,,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,,
36,START,,03/12/2024 10:06,03/12/2024 10:06,Variant 6,6,sid-928C0280-FDB6-4CD1-A4FF-F4093C4CEF2A,,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,,
36,CHECK DATA BALANCING,Default Resource-000007,03/12/2024 10:06,03/12/2024 10:06,Variant 6,6,sid-308416DF-AA11-43EE-B16E-DF606358CB04,10.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
36,CONFIGURE CLIENT-SIDE SYSTEM,Default Resource-000009,03/12/2024 10:06,03/12/2024 10:06,Variant 6,6,sid-7CE7240F-79B7-4EF6-A885-2EDC52CF7F6B,10.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
36,CONFIGURE EVALUATION SYSTEM,Default Resource-000001,03/12/2024 10:06,03/12/2024 10:06,Variant 6,6,sid-9CDA04EF-819F-4593-9B2E-8ACE8584CE86,10.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
36,CONFIGURE PRODUCTION SYSTEM,Default Resource-000003,03/12/2024 10:06,03/12/2024 10:06,Variant 6,6,sid-341FBA69-1F2E-4532-8D10-4FB8DC4F965D,10.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
36,CONFIGURE DEVELOPMENT SYSTEM,Default Resource-000005,03/12/2024 10:06,03/12/2024 10:06,Variant 6,6,sid-2289C30D-0EC7-4B7A-B7FD-E81788B54DAC,10.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
36,CONFIGURE SEGREGATION SYSTEM,Default Resource-000007,03/12/2024 10:06,03/12/2024 10:06,Variant 6,6,sid-8F4C7578-6164-4D7D-908C-ECF975D28B51,10.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
36,CONFIGURE PREPARATION SYSTEM,Default Resource-000009,03/12/2024 10:06,03/12/2024 10:06,Variant 6,6,sid-BEE0654E-2332-4091-84F7-4AC8647BFDC1,10.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
36,CONFIGURE INGESTION SYSTEM,Default Resource-000010,03/12/2024 10:06,03/12/2024 10:06,Variant 6,6,sid-EA3E4682-F6C1-40E9-ABD2-86D58B43D3DA,10.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
36,END,,03/12/2024 10:06,03/12/2024 10:06,Variant 6,6,sid-1FA22A38-811D-41F7-8403-CF8AAFF96E33,,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,,
37,START,,03/12/2024 10:06,03/12/2024 10:06,Variant 1,1,sid-928C0280-FDB6-4CD1-A4FF-F4093C4CEF2A,,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,,
37,END,,03/12/2024 10:06,03/12/2024 10:06,Variant 1,1,sid-1FA22A38-811D-41F7-8403-CF8AAFF96E33,,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,,
38,START,,03/12/2024 10:06,03/12/2024 10:06,Variant 1,1,sid-928C0280-FDB6-4CD1-A4FF-F4093C4CEF2A,,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,,
38,END,,03/12/2024 10:06,03/12/2024 10:06,Variant 1,1,sid-1FA22A38-811D-41F7-8403-CF8AAFF96E33,,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,,
39,START,,03/12/2024 10:06,03/12/2024 10:06,Variant 1,1,sid-928C0280-FDB6-4CD1-A4FF-F4093C4CEF2A,,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,,
39,END,,03/12/2024 10:06,03/12/2024 10:06,Variant 1,1,sid-1FA22A38-811D-41F7-8403-CF8AAFF96E33,,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,,
40,START,,03/12/2024 10:06,03/12/2024 10:06,Variant 1,1,sid-928C0280-FDB6-4CD1-A4FF-F4093C4CEF2A,,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,,
40,END,,03/12/2024 10:06,03/12/2024 10:06,Variant 1,1,sid-1FA22A38-811D-41F7-8403-CF8AAFF96E33,,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,,
41,START,,03/12/2024 10:06,03/12/2024 10:06,Variant 1,1,sid-928C0280-FDB6-4CD1-A4FF-F4093C4CEF2A,,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,,
41,END,,03/12/2024 10:06,03/12/2024 10:06,Variant 1,1,sid-1FA22A38-811D-41F7-8403-CF8AAFF96E33,,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,,
42,START,,03/12/2024 10:07,03/12/2024 10:07,Variant 1,1,sid-928C0280-FDB6-4CD1-A4FF-F4093C4CEF2A,,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,,
42,END,,03/12/2024 10:07,03/12/2024 10:07,Variant 1,1,sid-1FA22A38-811D-41F7-8403-CF8AAFF96E33,,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,,
43,START,,03/12/2024 10:07,03/12/2024 10:07,Variant 1,1,sid-928C0280-FDB6-4CD1-A4FF-F4093C4CEF2A,,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,,
43,END,,03/12/2024 10:07,03/12/2024 10:07,Variant 1,1,sid-1FA22A38-811D-41F7-8403-CF8AAFF96E33,,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,,
44,START,,03/12/2024 10:07,03/12/2024 10:07,Variant 17,17,sid-928C0280-FDB6-4CD1-A4FF-F4093C4CEF2A,,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,,
44,CHECK DATA BALANCING,Default Resource-000001,03/12/2024 10:07,03/12/2024 10:07,Variant 17,17,sid-308416DF-AA11-43EE-B16E-DF606358CB04,10.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
44,CHECK COVERAGE,Default Resource-000002,03/12/2024 10:07,03/12/2024 10:07,Variant 17,17,sid-E02895A2-0A14-40F4-AE6F-F61394877DE1,10.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
44,SET # ITERATIONS,Default Resource-000003,03/12/2024 10:07,03/12/2024 10:07,Variant 17,17,sid-27C05051-DBFA-4E49-A15A-9D01F134FB56,10.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
44,CHECK LEARNING PLOT,Default Resource-000004,03/12/2024 10:07,03/12/2024 10:07,Variant 17,17,sid-47B8CCDD-4D14-4D40-A269-0461E13F5EBD,10.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
44,SET # ITERATIONS,Default Resource-000005,03/12/2024 10:07,03/12/2024 10:07,Variant 17,17,sid-27C05051-DBFA-4E49-A15A-9D01F134FB56,10.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
44,CHECK LEARNING PLOT,Default Resource-000006,03/12/2024 10:07,03/12/2024 10:07,Variant 17,17,sid-47B8CCDD-4D14-4D40-A269-0461E13F5EBD,10.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
44,SET # ITERATIONS,Default Resource-000008,03/12/2024 10:07,03/12/2024 10:07,Variant 17,17,sid-27C05051-DBFA-4E49-A15A-9D01F134FB56,10.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
44,CHECK LEARNING PLOT,Default Resource-000009,03/12/2024 10:07,03/12/2024 10:07,Variant 17,17,sid-47B8CCDD-4D14-4D40-A269-0461E13F5EBD,10.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
44,SET # ITERATIONS,Default Resource-000010,03/12/2024 10:07,03/12/2024 10:07,Variant 17,17,sid-27C05051-DBFA-4E49-A15A-9D01F134FB56,10.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
44,CHECK LEARNING PLOT,Default Resource-000001,03/12/2024 10:07,03/12/2024 10:07,Variant 17,17,sid-47B8CCDD-4D14-4D40-A269-0461E13F5EBD,10.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
44,SET # ITERATIONS,Default Resource-000004,03/12/2024 10:07,03/12/2024 10:07,Variant 17,17,sid-27C05051-DBFA-4E49-A15A-9D01F134FB56,10.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
44,CHECK LEARNING PLOT,Default Resource-000005,03/12/2024 10:07,03/12/2024 10:07,Variant 17,17,sid-47B8CCDD-4D14-4D40-A269-0461E13F5EBD,10.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
44,SET # ITERATIONS,Default Resource-000009,03/12/2024 10:07,03/12/2024 10:07,Variant 17,17,sid-27C05051-DBFA-4E49-A15A-9D01F134FB56,10.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
44,CHECK LEARNING PLOT,Default Resource-000010,03/12/2024 10:07,03/12/2024 10:07,Variant 17,17,sid-47B8CCDD-4D14-4D40-A269-0461E13F5EBD,10.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
44,SET # ITERATIONS,Default Resource-000003,03/12/2024 10:07,03/12/2024 10:07,Variant 17,17,sid-27C05051-DBFA-4E49-A15A-9D01F134FB56,10.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
44,CHECK LEARNING PLOT,Default Resource-000004,03/12/2024 10:07,03/12/2024 10:07,Variant 17,17,sid-47B8CCDD-4D14-4D40-A269-0461E13F5EBD,10.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
44,SET # ITERATIONS,Default Resource-000005,03/12/2024 10:07,03/12/2024 10:07,Variant 17,17,sid-27C05051-DBFA-4E49-A15A-9D01F134FB56,10.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
44,CHECK LEARNING PLOT,Default Resource-000006,03/12/2024 10:07,03/12/2024 10:07,Variant 17,17,sid-47B8CCDD-4D14-4D40-A269-0461E13F5EBD,10.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
44,SET # ITERATIONS,Default Resource-000007,03/12/2024 10:07,03/12/2024 10:07,Variant 17,17,sid-27C05051-DBFA-4E49-A15A-9D01F134FB56,10.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
44,CHECK LEARNING PLOT,Default Resource-000008,03/12/2024 10:07,03/12/2024 10:07,Variant 17,17,sid-47B8CCDD-4D14-4D40-A269-0461E13F5EBD,10.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
44,CHECK TEST RESULTS,Default Resource-000004,03/12/2024 10:07,03/12/2024 10:07,Variant 17,17,sid-EF6B5F69-4CE2-48FA-A463-C281F7866079,10.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
44,END,,03/12/2024 10:07,03/12/2024 10:07,Variant 17,17,sid-1FA22A38-811D-41F7-8403-CF8AAFF96E33,,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,,
45,START,,03/12/2024 10:07,03/12/2024 10:07,Variant 1,1,sid-928C0280-FDB6-4CD1-A4FF-F4093C4CEF2A,,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,,
45,END,,03/12/2024 10:07,03/12/2024 10:07,Variant 1,1,sid-1FA22A38-811D-41F7-8403-CF8AAFF96E33,,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,,
46,START,,03/12/2024 10:07,03/12/2024 10:07,Variant 1,1,sid-928C0280-FDB6-4CD1-A4FF-F4093C4CEF2A,,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,,
46,END,,03/12/2024 10:07,03/12/2024 10:07,Variant 1,1,sid-1FA22A38-811D-41F7-8403-CF8AAFF96E33,,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,,
47,START,,03/12/2024 10:07,03/12/2024 10:07,Variant 2,2,sid-928C0280-FDB6-4CD1-A4FF-F4093C4CEF2A,,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,,
47,CONFIGURE CLIENT-SIDE SYSTEM,Default Resource-000001,03/12/2024 10:07,03/12/2024 10:07,Variant 2,2,sid-7CE7240F-79B7-4EF6-A885-2EDC52CF7F6B,10.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
47,CONFIGURE EVALUATION SYSTEM,Default Resource-000003,03/12/2024 10:07,03/12/2024 10:07,Variant 2,2,sid-9CDA04EF-819F-4593-9B2E-8ACE8584CE86,10.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
47,CONFIGURE PRODUCTION SYSTEM,Default Resource-000005,03/12/2024 10:07,03/12/2024 10:07,Variant 2,2,sid-341FBA69-1F2E-4532-8D10-4FB8DC4F965D,10.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
47,CONFIGURE DEVELOPMENT SYSTEM,Default Resource-000006,03/12/2024 10:07,03/12/2024 10:07,Variant 2,2,sid-2289C30D-0EC7-4B7A-B7FD-E81788B54DAC,10.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
47,CONFIGURE SEGREGATION SYSTEM,Default Resource-000007,03/12/2024 10:07,03/12/2024 10:07,Variant 2,2,sid-8F4C7578-6164-4D7D-908C-ECF975D28B51,10.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
47,CONFIGURE PREPARATION SYSTEM,Default Resource-000008,03/12/2024 10:07,03/12/2024 10:07,Variant 2,2,sid-BEE0654E-2332-4091-84F7-4AC8647BFDC1,10.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
47,CONFIGURE INGESTION SYSTEM,Default Resource-000009,03/12/2024 10:07,03/12/2024 10:07,Variant 2,2,sid-EA3E4682-F6C1-40E9-ABD2-86D58B43D3DA,10.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
47,END,,03/12/2024 10:07,03/12/2024 10:07,Variant 2,2,sid-1FA22A38-811D-41F7-8403-CF8AAFF96E33,,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,,
48,START,,03/12/2024 10:08,03/12/2024 10:08,Variant 13,13,sid-928C0280-FDB6-4CD1-A4FF-F4093C4CEF2A,,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,,
48,CONFIGURE CLIENT-SIDE SYSTEM,Default Resource-000010,03/12/2024 10:08,03/12/2024 10:08,Variant 13,13,sid-7CE7240F-79B7-4EF6-A885-2EDC52CF7F6B,10.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
48,CONFIGURE EVALUATION SYSTEM,Default Resource-000001,03/12/2024 10:08,03/12/2024 10:08,Variant 13,13,sid-9CDA04EF-819F-4593-9B2E-8ACE8584CE86,10.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
48,CONFIGURE PRODUCTION SYSTEM,Default Resource-000002,03/12/2024 10:08,03/12/2024 10:08,Variant 13,13,sid-341FBA69-1F2E-4532-8D10-4FB8DC4F965D,10.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
48,CONFIGURE DEVELOPMENT SYSTEM,Default Resource-000003,03/12/2024 10:08,03/12/2024 10:08,Variant 13,13,sid-2289C30D-0EC7-4B7A-B7FD-E81788B54DAC,10.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
48,CONFIGURE SEGREGATION SYSTEM,Default Resource-000004,03/12/2024 10:08,03/12/2024 10:08,Variant 13,13,sid-8F4C7578-6164-4D7D-908C-ECF975D28B51,10.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
48,CONFIGURE PREPARATION SYSTEM,Default Resource-000005,03/12/2024 10:08,03/12/2024 10:08,Variant 13,13,sid-BEE0654E-2332-4091-84F7-4AC8647BFDC1,10.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
48,CONFIGURE INGESTION SYSTEM,Default Resource-000006,03/12/2024 10:08,03/12/2024 10:08,Variant 13,13,sid-EA3E4682-F6C1-40E9-ABD2-86D58B43D3DA,10.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
48,CHECK DATA BALANCING,Default Resource-000007,03/12/2024 10:08,03/12/2024 10:08,Variant 13,13,sid-308416DF-AA11-43EE-B16E-DF606358CB04,10.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
48,CONFIGURE CLIENT-SIDE SYSTEM,Default Resource-000008,03/12/2024 10:08,03/12/2024 10:08,Variant 13,13,sid-7CE7240F-79B7-4EF6-A885-2EDC52CF7F6B,10.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
48,CONFIGURE EVALUATION SYSTEM,Default Resource-000009,03/12/2024 10:08,03/12/2024 10:08,Variant 13,13,sid-9CDA04EF-819F-4593-9B2E-8ACE8584CE86,10.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
48,CONFIGURE PRODUCTION SYSTEM,Default Resource-000001,03/12/2024 10:08,03/12/2024 10:08,Variant 13,13,sid-341FBA69-1F2E-4532-8D10-4FB8DC4F965D,10.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
48,CONFIGURE DEVELOPMENT SYSTEM,Default Resource-000003,03/12/2024 10:08,03/12/2024 10:08,Variant 13,13,sid-2289C30D-0EC7-4B7A-B7FD-E81788B54DAC,10.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
48,CONFIGURE SEGREGATION SYSTEM,Default Resource-000005,03/12/2024 10:08,03/12/2024 10:08,Variant 13,13,sid-8F4C7578-6164-4D7D-908C-ECF975D28B51,10.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
48,CONFIGURE PREPARATION SYSTEM,Default Resource-000007,03/12/2024 10:08,03/12/2024 10:08,Variant 13,13,sid-BEE0654E-2332-4091-84F7-4AC8647BFDC1,10.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
48,CONFIGURE INGESTION SYSTEM,Default Resource-000009,03/12/2024 10:08,03/12/2024 10:08,Variant 13,13,sid-EA3E4682-F6C1-40E9-ABD2-86D58B43D3DA,10.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
48,END,,03/12/2024 10:08,03/12/2024 10:08,Variant 13,13,sid-1FA22A38-811D-41F7-8403-CF8AAFF96E33,,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,,
49,START,,03/12/2024 10:08,03/12/2024 10:08,Variant 14,14,sid-928C0280-FDB6-4CD1-A4FF-F4093C4CEF2A,,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,,
49,CONFIGURE CLIENT-SIDE SYSTEM,Default Resource-000010,03/12/2024 10:08,03/12/2024 10:08,Variant 14,14,sid-7CE7240F-79B7-4EF6-A885-2EDC52CF7F6B,10.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
49,CONFIGURE EVALUATION SYSTEM,Default Resource-000002,03/12/2024 10:08,03/12/2024 10:08,Variant 14,14,sid-9CDA04EF-819F-4593-9B2E-8ACE8584CE86,10.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
49,CONFIGURE PRODUCTION SYSTEM,Default Resource-000004,03/12/2024 10:08,03/12/2024 10:08,Variant 14,14,sid-341FBA69-1F2E-4532-8D10-4FB8DC4F965D,10.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
49,CONFIGURE DEVELOPMENT SYSTEM,Default Resource-000006,03/12/2024 10:08,03/12/2024 10:08,Variant 14,14,sid-2289C30D-0EC7-4B7A-B7FD-E81788B54DAC,10.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
49,CONFIGURE SEGREGATION SYSTEM,Default Resource-000008,03/12/2024 10:08,03/12/2024 10:08,Variant 14,14,sid-8F4C7578-6164-4D7D-908C-ECF975D28B51,10.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
49,CONFIGURE PREPARATION SYSTEM,Default Resource-000010,03/12/2024 10:08,03/12/2024 10:08,Variant 14,14,sid-BEE0654E-2332-4091-84F7-4AC8647BFDC1,10.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
49,CONFIGURE INGESTION SYSTEM,Default Resource-000001,03/12/2024 10:08,03/12/2024 10:08,Variant 14,14,sid-EA3E4682-F6C1-40E9-ABD2-86D58B43D3DA,10.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
49,EVALUATE CLASSIFIER,Default Resource-000002,03/12/2024 10:08,03/12/2024 10:08,Variant 14,14,sid-BF16B895-0C1B-42AB-9FA0-08154BC7AB35,10.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
49,CONFIGURE PREPARATION SYSTEM,Default Resource-000009,03/12/2024 10:08,03/12/2024 10:08,Variant 14,14,sid-BEE0654E-2332-4091-84F7-4AC8647BFDC1,10.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
